"Geneid" "Allel" "Tissue" "Value" "k_value"
"213" "Ntsc3910" "BA" "veg" -0.0710908358538665 -1.03441739625811
"214" "Ntsc3910" "BA" "sex" 0.176317008217504 2.64142468674819
"215" "Ntsc3910" "sa" "veg" -0.850726697929041 -50.6147218834217
"216" "Ntsc3910" "sa" "sex" 0.795430368488874 10.6365632895624
"217" "Ntsc3900" "BA" "veg" 0.0882284117960156 0.348139252056433
"218" "Ntsc3900" "BA" "sex" 0.722408504516894 4.03093357712686
"219" "Ntsc3900" "sa" "veg" 0.213016102814819 1.4110731733194
"220" "Ntsc3900" "sa" "sex" 0.467266811234535 3.31725250276723
"221" "Ntsc3899" "BA" "veg" -0.415069832003017 -1.70205767830149
"222" "Ntsc3899" "BA" "sex" -0.514990501259603 -3.13500764082661
"223" "Ntsc3899" "sa" "veg" -0.328548542094099 -1.08683936315776
"224" "Ntsc3899" "sa" "sex" -0.345389318015499 -1.95016354687522
"225" "Ntsc3898" "BA" "veg" 0.305730289154612 5.35071473946323
"226" "Ntsc3898" "BA" "sex" -0.0311987570688627 -0.249084004735801
"227" "Ntsc3898" "sa" "veg" -0.69022701728714 -11.5925474204219
"228" "Ntsc3898" "sa" "sex" -0.841151188203382 -10.2038158406645
"229" "Ntsc1434" "BA" "veg" 0.201863437020653 0.984677162071905
"230" "Ntsc1434" "BA" "sex" -0.660834758468202 -5.47184258331719
"231" "Ntsc1434" "sa" "veg" -0.827972948982126 -5.00325250509991
"232" "Ntsc1434" "sa" "sex" 0.27346298039345 2.03846491927652
"233" "Ntsc1433" "BA" "veg" -0.704069338825233 -6.25527308005492
"234" "Ntsc1433" "BA" "sex" 0.0234398250956146 0.80733735902091
"235" "Ntsc1433" "sa" "veg" -0.365299755719849 -2.66635217109574
"236" "Ntsc1433" "sa" "sex" -0.580835680100351 -6.17435899256328
"237" "Ntsc3897" "BA" "veg" -0.704580923972794 -6.00009858235685
"238" "Ntsc3897" "BA" "sex" 0.590785053481425 7.40783444184562
"239" "Ntsc3897" "sa" "veg" -0.183553538990138 -1.24559535147803
"240" "Ntsc3897" "sa" "sex" -0.658468532801489 -6.31834583951937
"241" "Ntsc1432" "BA" "veg" -0.298586103827615 -7.63654940975414
"242" "Ntsc1432" "BA" "sex" -0.39998192771336 -14.8606522436463
"243" "Ntsc1432" "sa" "veg" 0.632372432044795 31.5112635855457
"244" "Ntsc1432" "sa" "sex" 0.271597288088842 2.70450064157429
"245" "Ntsc3896" "BA" "veg" 0.674109017866612 3.29587538661077
"246" "Ntsc3896" "BA" "sex" 0.524286089451251 8.15849311789044
"247" "Ntsc3896" "sa" "veg" 0.0196632852957749 0.271429520924571
"248" "Ntsc3896" "sa" "sex" 0.265828531241847 3.11624958047371
"249" "Ntsc1428" "BA" "veg" -0.256567071338661 -0.823925773745445
"250" "Ntsc1428" "BA" "sex" 0.392409637962682 1.55156374519197
"251" "Ntsc1428" "sa" "veg" 0.0302584838075072 0.0647880026166579
"252" "Ntsc1428" "sa" "sex" -0.223415035749186 -0.821864455032838
"253" "Ntsc1431" "BA" "veg" 0.225388212818666 1.6292858119063
"254" "Ntsc1431" "BA" "sex" 0.185743607437039 1.79607587718263
"255" "Ntsc1431" "sa" "veg" 0.678420041583957 3.15552217612988
"256" "Ntsc1431" "sa" "sex" -0.113268467496034 -0.939720087480236
"257" "Ntsc1430" "BA" "veg" 0.690716861600864 5.99233301744471
"258" "Ntsc1430" "BA" "sex" 0.690816531935191 5.73842057018213
"259" "Ntsc1430" "sa" "veg" 0.132694432525136 1.26152850875399
"260" "Ntsc1430" "sa" "sex" 0.938896878036855 5.47913766827584
"261" "Ntsc1429" "BA" "veg" -0.41877640614899 -10.0298032552223
"262" "Ntsc1429" "BA" "sex" 0.440958967500065 13.9991434028384
"263" "Ntsc1429" "sa" "veg" -0.787737342172537 -14.1271554952906
"264" "Ntsc1429" "sa" "sex" 0.151796697678181 3.83240407575873
