"geneID" "distance" "met_veg" "met_sex"
"Ntsc1624" "Ntsc1624" 12668 0.277456647398844 0.219653179190751
"Ntsc4464" "Ntsc4464" 8957 0.233333333333333 0.3
"Ntsc4479" "Ntsc4479" 7865 0.257142857142857 0.285714285714286
"Ntsc4465" "Ntsc4465" 4579 0.236734693877551 0.281632653061224
"Ntsc4490" "Ntsc4490" 1151 0.221024258760108 0.215633423180593
"Ntsc4480" "Ntsc4480" 185 0.256916996047431 0.288537549407115
"Ntsc4466" "Ntsc4466" 5094 0.256140350877193 0.252631578947368
"Ntsc1625" "Ntsc1625" 14334 0.335051546391753 0.324742268041237
"Ntsc4467" "Ntsc4467" 16658 0.253164556962025 0.291139240506329
"Ntsc1626" "Ntsc1626" 22883 0.266871165644172 0.294478527607362
"Ntsc4468" "Ntsc4468" 27411 0.239837398373984 0.239837398373984
"Ntsc1627" "Ntsc1627" 29804 0.318181818181818 0.323863636363636
"Ntsc4481" "Ntsc4481" 32279 0.22707423580786 0.266375545851528
"Ntsc4482" "Ntsc4482" 34851 0.247457627118644 0.216949152542373
"Ntsc1619" "Ntsc1619" 38697 0.222929936305732 0.210191082802548
"Ntsc4483" "Ntsc4483" 40266 0.272401433691756 0.254480286738351
"Ntsc4484" "Ntsc4484" 43186 0.279022403258656 0.285132382892057
"Ntsc4469" "Ntsc4469" 47724 0.215686274509804 0.25
"Ntsc4491" "Ntsc4491" 60418 0.257217847769029 0.207349081364829
"Ntsc1629" "Ntsc1629" 71376 0.232283464566929 0.244094488188976
"Ntsc4493" "Ntsc4493" 74536 0.264851485148515 0.299504950495049
"Ntsc4500" "Ntsc4500" 78906 0.2152466367713 0.257847533632287
"Ntsc4501" "Ntsc4501" 86096 0.277258566978193 0.29595015576324
"Ntsc1628" "Ntsc1628" 90819 0.206451612903226 0.270967741935484
"Ntsc4494" "Ntsc4494" 95218 0.227272727272727 0.239669421487603
"Ntsc4492" "Ntsc4492" 101713 0.284046692607004 0.307392996108949
"Ntsc4502" "Ntsc4502" 103883 0.221991701244813 0.201244813278008
"Ntsc4497" "Ntsc4497" 113739 0.250632911392405 0.240506329113924
"Ntsc4498" "Ntsc4498" 118868 0.244755244755245 0.293706293706294
"Ntsc1630" "Ntsc1630" 120362 0.317757009345794 0.317757009345794
"Ntsc4495" "Ntsc4495" 122353 0.207792207792208 0.272727272727273
"Ntsc4499" "Ntsc4499" 123684 0.314705882352941 0.314705882352941
"Ntsc4496" "Ntsc4496" 133469 0.240816326530612 0.228571428571429
"Ntsc4503" "Ntsc4503" 128979 0.227272727272727 0.172727272727273
"Ntsc4504" "Ntsc4504" 121153 0.268987341772152 0.264240506329114
"Ntsc4507" "Ntsc4507" 120038 0.185185185185185 0.209876543209877
"Ntsc1632" "Ntsc1632" 113643 0.258278145695364 0.254966887417219
"Ntsc4508" "Ntsc4508" 111713 0.173076923076923 0.182692307692308
"Ntsc1633" "Ntsc1633" 108474 0.22316384180791 0.211864406779661
"Ntsc4509" "Ntsc4509" 100676 0.268370607028754 0.274760383386581
"Ntsc4518" "Ntsc4518" 97992 0.221476510067114 0.208053691275168
"Ntsc4510" "Ntsc4510" 95853 0.208333333333333 0.279761904761905
"Ntsc7923" "Ntsc7923" 93800 0.241758241758242 0.256410256410256
"Ntsc4511" "Ntsc4511" 91268 0.186440677966102 0.199152542372881
"Ntsc4525" "Ntsc4525" 87983 0.284552845528455 0.471544715447154
"Ntsc4519" "Ntsc4519" 80541 0.228915662650602 0.204819277108434
"Ntsc4505" "Ntsc4505" 72863 0.232294617563739 0.243626062322946
"Ntsc4520" "Ntsc4520" 69441 0.245901639344262 0.234972677595628
"Ntsc4526" "Ntsc4526" 66866 0.274590163934426 0.315573770491803
"Ntsc4527" "Ntsc4527" 64862 0.25 0.227941176470588
"Ntsc1631" "Ntsc1631" 58813 0.194139194139194 0.256410256410256
"Ntsc4512" "Ntsc4512" 57957 0.27536231884058 0.260869565217391
"Ntsc4513" "Ntsc4513" 56396 0.25 0.140625
"Ntsc4514" "Ntsc4514" 49025 0.234584450402145 0.272117962466488
"Ntsc4515" "Ntsc4515" 44870 0.252777777777778 0.241666666666667
"Ntsc4516" "Ntsc4516" 41681 0.256603773584906 0.222641509433962
"Ntsc4521" "Ntsc4521" 35076 0.259391771019678 0.230769230769231
"Ntsc4506" "Ntsc4506" 32617 0.271966527196653 0.246861924686192
"Ntsc4522" "Ntsc4522" 28556 0.231003039513678 0.270516717325228
"Ntsc7924" "Ntsc7924" 26941 0.166666666666667 0.196969696969697
"Ntsc4528" "Ntsc4528" 22335 0.217821782178218 0.178217821782178
"Ntsc4523" "Ntsc4523" 14244 0.249692496924969 0.25830258302583
"Ntsc4524" "Ntsc4524" 10928 0.290697674418605 0.27906976744186
"Ntsc4517" "Ntsc4517" 9148 0.201923076923077 0.240384615384615
"Ntsc1634" "Ntsc1634" 19536 0.28030303030303 0.227272727272727
"Ntsc4530" "Ntsc4530" 20980 0.363636363636364 0.311688311688312
"Ntsc4529" "Ntsc4529" 23633 0.315436241610738 0.308724832214765
"Ntsc4531" "Ntsc4531" 29403 0.283505154639175 0.270618556701031
"Ntsc4532" "Ntsc4532" 33878 0.227027027027027 0.291891891891892
"Ntsc4570" "Ntsc4570" 47070 0.236220472440945 0.254593175853018
"Ntsc4533" "Ntsc4533" 68363 0.2734375 0.294270833333333
"Ntsc4534" "Ntsc4534" 71978 0.245283018867925 0.257861635220126
"Ntsc4535" "Ntsc4535" 73977 0.240418118466899 0.264808362369338
"Ntsc4571" "Ntsc4571" 76895 0.247588424437299 0.305466237942122
"Ntsc7929" "Ntsc7929" 94435 0.206266318537859 0.255874673629243
"Ntsc4600" "Ntsc4600" 98143 0.235772357723577 0.227642276422764
"Ntsc4572" "Ntsc4572" 99156 0.201298701298701 0.311688311688312
"Ntsc7925" "Ntsc7925" 103372 0.261658031088083 0.264248704663212
"Ntsc4536" "Ntsc4536" 108328 0.23321554770318 0.201413427561837
"Ntsc4573" "Ntsc4573" 110932 0.235042735042735 0.273504273504274
"Ntsc4537" "Ntsc4537" 113159 0.257142857142857 0.26530612244898
"Ntsc4538" "Ntsc4538" 116120 0.245179063360882 0.305785123966942
"Ntsc4574" "Ntsc4574" 119363 0.214285714285714 0.166666666666667
"Ntsc4539" "Ntsc4539" 127991 0.231578947368421 0.32
"Ntsc1635" "Ntsc1635" 137032 0.333333333333333 0.283950617283951
"Ntsc7930" "Ntsc7930" 138725 0.211864406779661 0.211864406779661
"Ntsc4540" "Ntsc4540" 141890 0.248520710059172 0.207100591715976
"Ntsc4541" "Ntsc4541" 144406 0.296577946768061 0.334600760456274
"Ntsc4608" "Ntsc4608" 146533 0.305439330543933 0.313807531380753
"Ntsc7926" "Ntsc7926" 155491 0.253731343283582 0.257995735607676
"Ntsc7927" "Ntsc7927" 160669 0.268041237113402 0.195876288659794
"Ntsc4575" "Ntsc4575" 161633 0.315217391304348 0.260869565217391
"Ntsc4602" "Ntsc4602" 163643 0.286445012787724 0.317135549872123
"Ntsc4601" "Ntsc4601" 167644 0.223529411764706 0.235294117647059
"Ntsc1636" "Ntsc1636" 170112 0.368421052631579 0.263157894736842
"Ntsc4603" "Ntsc4603" 171870 0.267175572519084 0.221374045801527
"Ntsc4576" "Ntsc4576" 172610 0.295081967213115 0.368852459016393
"Ntsc4542" "Ntsc4542" 176546 0.283524904214559 0.279693486590038
"Ntsc4577" "Ntsc4577" 181030 0.264058679706601 0.290953545232274
"Ntsc1648" "Ntsc1648" 187946 0.270516717325228 0.273556231003039
"Ntsc1637" "Ntsc1637" 191562 0.257731958762887 0.25085910652921
"Ntsc4604" "Ntsc4604" 194853 0.216216216216216 0.310810810810811
"Ntsc4609" "Ntsc4609" 202125 0.261780104712042 0.235602094240838
"Ntsc4543" "Ntsc4543" 207749 0.225806451612903 0.193548387096774
"Ntsc4578" "Ntsc4578" 208549 0.252252252252252 0.306306306306306
"Ntsc4544" "Ntsc4544" 210867 0.2734375 0.21875
"Ntsc1649" "Ntsc1649" 212513 0.257142857142857 0.228571428571429
"Ntsc1638" "Ntsc1638" 213282 0.20253164556962 0.262658227848101
"Ntsc4545" "Ntsc4545" 211242 0.253275109170306 0.2882096069869
"Ntsc1639" "Ntsc1639" 209426 0.238461538461538 0.192307692307692
"Ntsc4579" "Ntsc4579" 207496 0.207547169811321 0.238993710691824
"Ntsc4546" "Ntsc4546" 205565 0.220183486238532 0.321100917431193
"Ntsc1650" "Ntsc1650" 197695 0.247349823321555 0.27208480565371
"Ntsc7931" "Ntsc7931" 195650 0.257352941176471 0.264705882352941
"Ntsc1651" "Ntsc1651" 192511 0.20704845814978 0.26431718061674
"Ntsc1640" "Ntsc1640" 181788 0.177777777777778 0.244444444444444
"Ntsc4580" "Ntsc4580" 175511 0.257425742574257 0.237623762376238
"Ntsc4547" "Ntsc4547" 172669 0.31740614334471 0.283276450511945
"Ntsc4581" "Ntsc4581" 162715 0.240909090909091 0.236363636363636
"Ntsc1652" "Ntsc1652" 158685 0.220338983050847 0.224576271186441
"Ntsc4548" "Ntsc4548" 145628 0.231182795698925 0.28494623655914
"Ntsc1641" "Ntsc1641" 144374 0.163461538461538 0.221153846153846
"Ntsc4582" "Ntsc4582" 137717 0.367088607594937 0.30379746835443
"Ntsc4549" "Ntsc4549" 135559 0.259541984732824 0.282442748091603
"Ntsc4583" "Ntsc4583" 132387 0.311855670103093 0.34020618556701
"Ntsc4550" "Ntsc4550" 131301 0.22972972972973 0.297297297297297
"Ntsc4551" "Ntsc4551" 110905 0.2 0.258064516129032
"Ntsc4584" "Ntsc4584" 108106 0.251748251748252 0.20979020979021
"Ntsc4552" "Ntsc4552" 87137 0.237974683544304 0.268354430379747
"Ntsc4585" "Ntsc4585" 85164 0.242424242424242 0.292929292929293
"Ntsc7932" "Ntsc7932" 81325 0.228501228501229 0.265356265356265
"Ntsc4586" "Ntsc4586" 74085 0.221491228070175 0.260964912280702
"Ntsc4553" "Ntsc4553" 72069 0.174603174603175 0.216931216931217
"Ntsc4554" "Ntsc4554" 67542 0.284615384615385 0.303846153846154
"Ntsc4587" "Ntsc4587" 65699 0.24 0.226666666666667
"Ntsc4555" "Ntsc4555" 62899 0.267015706806283 0.267015706806283
"Ntsc4588" "Ntsc4588" 60023 0.234567901234568 0.246913580246914
"Ntsc1642" "Ntsc1642" 57947 0.238317757009346 0.271028037383178
"Ntsc4556" "Ntsc4556" 55947 0.148936170212766 0.148936170212766
"Ntsc4589" "Ntsc4589" 52196 0.180272108843537 0.227891156462585
"Ntsc1643" "Ntsc1643" 49056 0.288372093023256 0.293023255813953
"Ntsc4590" "Ntsc4590" 36120 0.327956989247312 0.279569892473118
"Ntsc4557" "Ntsc4557" 31934 0.227699530516432 0.253521126760563
"Ntsc1653" "Ntsc1653" 29053 0.222222222222222 0.182539682539683
"Ntsc7933" "Ntsc7933" 27720 0.382352941176471 0.235294117647059
"Ntsc4591" "Ntsc4591" 24076 0.204545454545455 0.264204545454545
"Ntsc4610" "Ntsc4610" 19594 0.215297450424929 0.237960339943343
"Ntsc4605" "Ntsc4605" 17494 0.205882352941176 0.161764705882353
"Ntsc4592" "Ntsc4592" 12446 0.191011235955056 0.185393258426966
"Ntsc4558" "Ntsc4558" 5776 0.253521126760563 0.211267605633803
"Ntsc4593" "Ntsc4593" 1155 0.239130434782609 0.239130434782609
"Ntsc4559" "Ntsc4559" 7599 0.307262569832402 0.284916201117318
"Ntsc4606" "Ntsc4606" 11302 0.28936170212766 0.276595744680851
"Ntsc4560" "Ntsc4560" 16637 0.216292134831461 0.24438202247191
"Ntsc1654" "Ntsc1654" 23317 0.175115207373272 0.184331797235023
"Ntsc1644" "Ntsc1644" 37559 0.257777777777778 0.244444444444444
"Ntsc1655" "Ntsc1655" 41725 0.251141552511416 0.232876712328767
"Ntsc1645" "Ntsc1645" 44934 NA NA
"Ntsc1656" "Ntsc1656" 46714 0.254901960784314 0.271708683473389
"Ntsc4561" "Ntsc4561" 52399 0.280487804878049 0.264227642276423
"Ntsc4607" "Ntsc4607" 55777 0.258241758241758 0.313186813186813
"Ntsc4611" "Ntsc4611" 58054 0.221198156682028 0.262672811059908
"Ntsc4594" "Ntsc4594" 65096 0.226190476190476 0.339285714285714
"Ntsc4612" "Ntsc4612" 71999 0.2 0.286363636363636
"Ntsc4595" "Ntsc4595" 76788 0.219047619047619 0.195238095238095
"Ntsc4562" "Ntsc4562" 79598 0.286585365853659 0.274390243902439
"Ntsc4596" "Ntsc4596" 82211 0.250505050505051 0.284848484848485
"Ntsc4563" "Ntsc4563" 79321 0.244444444444444 0.225925925925926
"Ntsc4564" "Ntsc4564" 71601 0.246073298429319 0.230366492146597
"Ntsc4565" "Ntsc4565" 67880 0.239130434782609 0.282608695652174
"Ntsc4597" "Ntsc4597" 63546 0.267267267267267 0.243243243243243
"Ntsc4566" "Ntsc4566" 61093 0.186274509803922 0.343137254901961
"Ntsc4567" "Ntsc4567" 58361 0.312849162011173 0.284916201117318
"Ntsc1646" "Ntsc1646" 52951 0.231884057971014 0.231884057971014
"Ntsc4598" "Ntsc4598" 37487 0.251968503937008 0.26509186351706
"Ntsc1657" "Ntsc1657" 28712 0.249632892804699 0.251101321585903
"Ntsc4613" "Ntsc4613" 23950 0.225 0.217857142857143
"Ntsc1658" "Ntsc1658" 19896 0.25 0.2375
"Ntsc4568" "Ntsc4568" 7027 0.264423076923077 0.288461538461538
"Ntsc7928" "Ntsc7928" 4814 0.120481927710843 0.240963855421687
"Ntsc1659" "Ntsc1659" 164 0.242837653478854 0.259208731241473
"Ntsc1647" "Ntsc1647" 3992 NA NA
"Ntsc1660" "Ntsc1660" 9090 0.153846153846154 0.230769230769231
"Ntsc4599" "Ntsc4599" 13311 0.234285714285714 0.274285714285714
"Ntsc4569" "Ntsc4569" 22760 0.258215962441315 0.248826291079812
"Ntsc1663" "Ntsc1663" 37117 0.191780821917808 0.184931506849315
"Ntsc1661" "Ntsc1661" 36022 0.211618257261411 0.257261410788382
"Ntsc1662" "Ntsc1662" 33068 0.240157480314961 0.279527559055118
"Ntsc4615" "Ntsc4615" 30866 0.25 0.266666666666667
"Ntsc4616" "Ntsc4616" 27628 0.241379310344828 0.210344827586207
"Ntsc7934" "Ntsc7934" 24299 0.25 0.233050847457627
"Ntsc4621" "Ntsc4621" 18791 0.27027027027027 0.290540540540541
"Ntsc4617" "Ntsc4617" 13448 0.294117647058824 0.303921568627451
"Ntsc4624" "Ntsc4624" 10641 0.198198198198198 0.234234234234234
"Ntsc4622" "Ntsc4622" 476 0.27906976744186 0.395348837209302
"Ntsc4625" "Ntsc4625" 2107 0.135922330097087 0.174757281553398
"Ntsc4623" "Ntsc4623" 3219 0.236111111111111 0.25
"Ntsc4618" "Ntsc4618" 7021 0.213541666666667 0.260416666666667
"Ntsc4619" "Ntsc4619" 9321 0.235074626865672 0.25
"Ntsc4626" "Ntsc4626" 17676 0.247457627118644 0.257627118644068
"Ntsc4614" "Ntsc4614" 22541 0.205298013245033 0.198675496688742
"Ntsc4620" "Ntsc4620" 25148 0.168674698795181 0.204819277108434
"Ntsc1664" "Ntsc1664" 29374 0.234285714285714 0.262857142857143
"Ntsc4627" "Ntsc4627" 33474 0.184873949579832 0.19327731092437
"Ntsc7935" "Ntsc7935" 44506 0.230337078651685 0.23876404494382
"Ntsc1665" "Ntsc1665" 49036 0.255506607929515 0.233480176211454
"Ntsc4630" "Ntsc4630" 53536 0.236180904522613 0.301507537688442
"Ntsc4628" "Ntsc4628" 55764 0.153225806451613 0.193548387096774
"Ntsc4631" "Ntsc4631" 58321 0.211726384364821 0.198697068403909
"Ntsc1666" "Ntsc1666" 61954 0.233009708737864 0.247572815533981
"Ntsc4632" "Ntsc4632" 64665 0.254385964912281 0.210526315789474
"Ntsc4629" "Ntsc4629" 66568 0.206766917293233 0.225563909774436
"Ntsc1667" "Ntsc1667" 69296 0.254335260115607 0.242774566473988
"Ntsc7936" "Ntsc7936" 71651 0.228571428571429 0.257142857142857
"Ntsc4667" "Ntsc4667" 73000 0.235294117647059 0.186274509803922
"Ntsc4650" "Ntsc4650" 75554 0.246511627906977 0.262790697674419
"Ntsc4668" "Ntsc4668" 68995 0.209580838323353 0.18562874251497
"Ntsc1670" "Ntsc1670" 67423 0.214953271028037 0.242990654205607
"Ntsc4633" "Ntsc4633" 63514 0.217857142857143 0.267857142857143
"Ntsc4651" "Ntsc4651" 60933 0.210332103321033 0.225092250922509
"Ntsc4634" "Ntsc4634" 58694 0.234042553191489 0.24822695035461
"Ntsc4635" "Ntsc4635" 56969 0.291139240506329 0.20253164556962
"Ntsc4652" "Ntsc4652" 53260 0.182628062360802 0.23162583518931
"Ntsc1669" "Ntsc1669" 50245 0.243542435424354 0.25830258302583
"Ntsc4669" "Ntsc4669" 45303 0.259593679458239 0.327313769751693
"Ntsc1671" "Ntsc1671" 41381 0.235849056603774 0.226415094339623
"Ntsc4653" "Ntsc4653" 37233 0.230769230769231 0.243589743589744
"Ntsc1672" "Ntsc1672" 33691 0.194945848375451 0.187725631768953
"Ntsc4636" "Ntsc4636" 25892 0.238675958188153 0.238675958188153
"Ntsc4654" "Ntsc4654" 22518 0.285714285714286 0.317857142857143
"Ntsc4637" "Ntsc4637" 19678 0.215116279069767 0.296511627906977
"Ntsc4655" "Ntsc4655" 14674 0.203900709219858 0.226950354609929
"Ntsc4656" "Ntsc4656" 7635 0.230337078651685 0.247191011235955
"Ntsc4638" "Ntsc4638" 6044 0.203883495145631 0.155339805825243
"Ntsc4673" "Ntsc4673" 1053 0.20383275261324 0.219512195121951
"Ntsc4657" "Ntsc4657" 708 0.259574468085106 0.204255319148936
"Ntsc4658" "Ntsc4658" 8156 0.252173913043478 0.243478260869565
"Ntsc4639" "Ntsc4639" 11286 0.226130653266332 0.21105527638191
"Ntsc4670" "Ntsc4670" 15378 0.252173913043478 0.294409937888199
"Ntsc7937" "Ntsc7937" 23752 0.309352517985612 0.266187050359712
"Ntsc4659" "Ntsc4659" 26201 0.220779220779221 0.253246753246753
"Ntsc4671" "Ntsc4671" 31530 0.115384615384615 0.192307692307692
"Ntsc4660" "Ntsc4660" 32491 0.216374269005848 0.239766081871345
"Ntsc1673" "Ntsc1673" 39496 0.247379454926625 0.226415094339623
"Ntsc4672" "Ntsc4672" 43773 0.282352941176471 0.3
"Ntsc4674" "Ntsc4674" 54720 0.23972602739726 0.212328767123288
"Ntsc4640" "Ntsc4640" 57957 0.273684210526316 0.217543859649123
"Ntsc4661" "Ntsc4661" 61692 0.232323232323232 0.242424242424242
"Ntsc4641" "Ntsc4641" 64063 0.252788104089219 0.29368029739777
"Ntsc4675" "Ntsc4675" 68975 0.228070175438596 0.239766081871345
"Ntsc4662" "Ntsc4662" 71252 0.268518518518519 0.231481481481481
"Ntsc1674" "Ntsc1674" 74441 0.261904761904762 0.273809523809524
"Ntsc4663" "Ntsc4663" 78047 0.243055555555556 0.243055555555556
"Ntsc4642" "Ntsc4642" 79740 0.237410071942446 0.302158273381295
"Ntsc4664" "Ntsc4664" 89095 0.19620253164557 0.265822784810127
"Ntsc4643" "Ntsc4643" 88054 0.214285714285714 0.222222222222222
"Ntsc4644" "Ntsc4644" 86165 0.25 0.3125
"Ntsc4665" "Ntsc4665" 84442 0.220338983050847 0.23728813559322
"Ntsc4645" "Ntsc4645" 79496 0.290322580645161 0.299539170506912
"Ntsc4646" "Ntsc4646" 70855 0.24234693877551 0.290816326530612
"Ntsc4666" "Ntsc4666" 67410 0.251207729468599 0.236714975845411
"Ntsc4647" "Ntsc4647" 64835 0.185483870967742 0.225806451612903
"Ntsc4649" "Ntsc4649" 47372 0.294314381270903 0.277591973244147
"Ntsc4648" "Ntsc4648" 43134 0.255208333333333 0.291666666666667
"Ntsc4676" "Ntsc4676" 41459 0.217105263157895 0.243421052631579
"Ntsc1668" "Ntsc1668" 34505 0.315972222222222 0.305555555555556
"Ntsc4698" "Ntsc4698" 25649 0.26457399103139 0.246636771300448
"Ntsc4691" "Ntsc4691" 23586 0.24 0.168
"Ntsc4706" "Ntsc4706" 21398 0.258064516129032 0.338709677419355
"Ntsc1682" "Ntsc1682" 18265 0.230769230769231 0.346153846153846
"Ntsc4692" "Ntsc4692" 15171 0.253521126760563 0.23943661971831
"Ntsc4707" "Ntsc4707" 12546 0.258823529411765 0.235294117647059
"Ntsc4699" "Ntsc4699" 6459 0.274418604651163 0.27906976744186
"Ntsc1681" "Ntsc1681" 4202 0.215277777777778 0.236111111111111
"Ntsc1683" "Ntsc1683" 2036 0.25531914893617 0.269503546099291
"Ntsc4693" "Ntsc4693" 3272 0.234782608695652 0.252173913043478
"Ntsc4694" "Ntsc4694" 5797 0.221875 0.234375
"Ntsc1684" "Ntsc1684" 8576 0.538461538461538 0.307692307692308
"Ntsc4700" "Ntsc4700" 12208 0.268292682926829 0.247386759581882
"Ntsc7941" "Ntsc7941" 13788 NA NA
"Ntsc4704" "Ntsc4704" 16001 0.18018018018018 0.203603603603604
"Ntsc4701" "Ntsc4701" 31232 0.232876712328767 0.191780821917808
"Ntsc4695" "Ntsc4695" 22351 0.282258064516129 0.233870967741935
"Ntsc1685" "Ntsc1685" 20428 0.235772357723577 0.235772357723577
"Ntsc4705" "Ntsc4705" 17700 0.235772357723577 0.260162601626016
"Ntsc4702" "Ntsc4702" 14436 0.326693227091633 0.306772908366534
"Ntsc1678" "Ntsc1678" 11170 0.263157894736842 0.171052631578947
"Ntsc4708" "Ntsc4708" 3145 0.260869565217391 0.244565217391304
"Ntsc4709" "Ntsc4709" 452 0.27 0.27
"Ntsc4696" "Ntsc4696" 4099 0.279569892473118 0.247311827956989
"Ntsc1686" "Ntsc1686" 6333 0.192982456140351 0.333333333333333
"Ntsc4703" "Ntsc4703" 9440 0.0810810810810811 0.162162162162162
"Ntsc1687" "Ntsc1687" 10811 NA NA
"Ntsc4697" "Ntsc4697" 17007 0.210144927536232 0.210144927536232
"Ntsc1679" "Ntsc1679" 19870 0.166666666666667 0.222222222222222
"Ntsc1688" "Ntsc1688" 18199 0.214285714285714 0.222689075630252
"Ntsc1689" "Ntsc1689" 16834 0.242424242424242 0.28030303030303
"Ntsc1680" "Ntsc1680" 8483 0.2 0.32
"Ntsc1690" "Ntsc1690" 5007 0.268518518518519 0.268518518518519
"Ntsc1692" "Ntsc1692" 3014 0.25 0.242647058823529
"Ntsc4714" "Ntsc4714" 6688 0.243835616438356 0.265753424657534
"Ntsc7942" "Ntsc7942" 19966 NA NA
"Ntsc4712" "Ntsc4712" 17028 0.323943661971831 0.267605633802817
"Ntsc4717" "Ntsc4717" 13699 0.245791245791246 0.265993265993266
"Ntsc1697" "Ntsc1697" 2673 0.220264317180617 0.257709251101322
"Ntsc4715" "Ntsc4715" 1782 0.241379310344828 0.275862068965517
"Ntsc4716" "Ntsc4716" 3528 0.155688622754491 0.203592814371257
"Ntsc1693" "Ntsc1693" 5914 0.198275862068966 0.267241379310345
"Ntsc1694" "Ntsc1694" 8162 0.272058823529412 0.227941176470588
"Ntsc1695" "Ntsc1695" 10660 0.198473282442748 0.229007633587786
"Ntsc1696" "Ntsc1696" 10445 0.265486725663717 0.292035398230089
"Ntsc4710" "Ntsc4710" 670 0.0769230769230769 0.153846153846154
"Ntsc4711" "Ntsc4711" 11840 0.275 0.3
"Ntsc4718" "Ntsc4718" 15421 0.276859504132231 0.272727272727273
"Ntsc4713" "Ntsc4713" 13390 0.315789473684211 0.315789473684211
"Ntsc1698" "Ntsc1698" 10036 0.145161290322581 0.258064516129032
"Ntsc1691" "Ntsc1691" 1739 0.218446601941748 0.271844660194175
"Ntsc1699" "Ntsc1699" 0 0.186666666666667 0.226666666666667
"Ntsc1700" "Ntsc1700" 0 0.244897959183673 0.23469387755102
"Ntsc1701" "Ntsc1701" 0 0.205128205128205 0.282051282051282
"Ntsc1702" "Ntsc1702" 0 0.294117647058824 0.235294117647059
"Ntsc4719" "Ntsc4719" 0 0.282051282051282 0.264957264957265
"Ntsc1703" "Ntsc1703" 0 0.254545454545455 0.272727272727273
"Ntsc1704" "Ntsc1704" 3675 0.170731707317073 0.292682926829268
"Ntsc4734" "Ntsc4734" 5860 0.119402985074627 0.17910447761194
"Ntsc1711" "Ntsc1711" 7691 0.298969072164948 0.309278350515464
"Ntsc1705" "Ntsc1705" 11474 0.29608938547486 0.497206703910615
"Ntsc4720" "Ntsc4720" 14072 0.216417910447761 0.261194029850746
"Ntsc4743" "Ntsc4743" 15501 0.157142857142857 0.219047619047619
"Ntsc1710" "Ntsc1710" 18675 0.282051282051282 0.256410256410256
"Ntsc4744" "Ntsc4744" 22971 0.283185840707965 0.300884955752212
"Ntsc4721" "Ntsc4721" 25889 0.222222222222222 0.284722222222222
"Ntsc4722" "Ntsc4722" 29630 0.212121212121212 0.267676767676768
"Ntsc4723" "Ntsc4723" 37323 0.210084033613445 0.201680672268908
"Ntsc4724" "Ntsc4724" 39932 0.305439330543933 0.301255230125523
"Ntsc1712" "Ntsc1712" 40869 NA NA
"Ntsc4725" "Ntsc4725" 44388 0.217821782178218 0.237623762376238
"Ntsc4726" "Ntsc4726" 47067 0.180555555555556 0.180555555555556
"Ntsc4735" "Ntsc4735" 54550 NA NA
"Ntsc4736" "Ntsc4736" 61069 0.270440251572327 0.276729559748428
"Ntsc4727" "Ntsc4727" 67160 0.228723404255319 0.24468085106383
"Ntsc4745" "Ntsc4745" 79537 0.246153846153846 0.307692307692308
"Ntsc4747" "Ntsc4747" 80609 0.265700483091787 0.256038647342995
"Ntsc4746" "Ntsc4746" 81361 NA NA
"Ntsc4737" "Ntsc4737" 84064 0.284210526315789 0.294736842105263
"Ntsc4748" "Ntsc4748" 89347 0.234126984126984 0.257936507936508
"Ntsc4738" "Ntsc4738" 99726 0.217821782178218 0.222772277227723
"Ntsc7945" "Ntsc7945" 110425 NA NA
"Ntsc1706" "Ntsc1706" 112059 0.248175182481752 0.299270072992701
"Ntsc1707" "Ntsc1707" 117331 0.182291666666667 0.302083333333333
"Ntsc4728" "Ntsc4728" 120233 0.251968503937008 0.291338582677165
"Ntsc4739" "Ntsc4739" 126161 0.292035398230089 0.269911504424779
"Ntsc4729" "Ntsc4729" 128656 0.35632183908046 0.333333333333333
"Ntsc4740" "Ntsc4740" 131185 0.225806451612903 0.306451612903226
"Ntsc4730" "Ntsc4730" 134126 0.241666666666667 0.191666666666667
"Ntsc4741" "Ntsc4741" 137813 0.193548387096774 0.209677419354839
"Ntsc1708" "Ntsc1708" 140080 0.263157894736842 0.268421052631579
"Ntsc4731" "Ntsc4731" 142482 0.27810650887574 0.313609467455621
"Ntsc7943" "Ntsc7943" 147985 0.193548387096774 0.161290322580645
"Ntsc1713" "Ntsc1713" 148959 0.2117903930131 0.255458515283843
"Ntsc4732" "Ntsc4732" 161220 0.223958333333333 0.270833333333333
"Ntsc1714" "Ntsc1714" 163990 0.256559766763848 0.285714285714286
"Ntsc4742" "Ntsc4742" 167434 0.265 0.29
"Ntsc4733" "Ntsc4733" 169365 0.278350515463918 0.274914089347079
"Ntsc7946" "Ntsc7946" 171284 0.208333333333333 0.232142857142857
"Ntsc1709" "Ntsc1709" 173508 0.262032085561497 0.310160427807487
"Ntsc7947" "Ntsc7947" 175755 0.253731343283582 0.287313432835821
"Ntsc7944" "Ntsc7944" 182646 0.172131147540984 0.221311475409836
"Ntsc2689" "Ntsc2689" 1248 0.284153005464481 0.311475409836066
"Ntsc7677" "Ntsc7677" 1248 0.252475247524752 0.277227722772277
"Ntsc7682" "Ntsc7682" 4245 0.21304347826087 0.230434782608696
"Ntsc7671" "Ntsc7671" 8897 0.24865831842576 0.275491949910555
"Ntsc2688" "Ntsc2688" 12907 0.28125 0.25
"Ntsc7670" "Ntsc7670" 15440 0.277372262773723 0.248175182481752
