	Geneid	crassa_BA_sex	crassa_BA_veg	crassa_sa_sex	crassa_sa_veg	L1_BA_sex	L1_BA_veg	L1_sa_sex	L1_sa_veg	L10_BA_sex	L10_BA_veg	L10_sa_sex	L10_sa_veg	L6_BA_sex	L6_BA_veg	L6_sa_sex	L6_sa_veg	sito_BA_sex	sito_BA_veg	sito_sa_sex	sito_sa_veg
1169	Ntsc2212	49.0809140493742	12.10373086305	54.7727909278076	11.9024181561395	162.684290114098	36.5587534188603	217.860439800221	43.8615944928881	54.9041936665866	187.66918594328	46.3273061401961	65.5291492737151	94.6175033161127	42.1473288297545	241.510620283684	60.8533248251481	218.945572542872	39.0260897646061	264.587058100665	59.5700913422115
1170	Ntsc2213	671.881541811844	286.423105017658	706.749403289306	286.449250306497	247.641869758521	237.069513530605	268.303374918394	245.347013716221	226.98324549237	194.200771570837	257.761830704284	220.474802704251	211.781787806404	203.605058104765	258.524819905159	221.233347739204	306.057559366083	257.908983573336	293.812193436011	285.493196093104
1171	Ntsc2214	147.23728137239	280.529703331251	158.390836725777	242.880885467884	223.189712274274	311.085545007906	293.042653656682	366.328492978415	165.318817121415	554.236592022214	175.789205643249	287.129153363692	178.079118365732	265.350025426679	235.917040293125	372.258925162438	312.822375156745	419.444963748386	290.536017907302	542.010884556016
1172	Ntsc2215	163.560874732963	276.198756487454	178.704166470826	224.834175094633	162.118238280665	229.890365071331	123.206075251602	276.188719624362	130.914287374314	239.922753233664	132.114518762526	230.916629922366	180.770820817077	243.477915643809	151.77775944819	311.931797600821	120.556158110183	191.856953058921	113.84829357016	198.879356661262
1173	Ntsc2216	631.187404144805	665.6153649944	628.462343406025	700.368367522057	816.686909057383	560.62479499649	912.271817372744	603.933386143419	687.449372349544	512.03494769761	784.240426934456	500.659663246483	838.398439755377	600.071276699788	831.236355908711	630.398817554777	1038.28137595958	556.475512762714	1619.72650427985	544.847922592116
1174	Ntsc2217	925.260264944813	159.940159290866	841.416628066445	172.816742478437	673.985149368496	450.092765287004	1077.50950778917	505.506314172597	363.485618255595	462.682869875334	345.029871329767	320.133945666393	220.487695269014	405.487433958973	695.18749363016	601.950107251081	1224.56090834211	446.791215294358	1207.84660779779	496.242166529038
1175	Ntsc2218	266.149871521776	32.5302974745358	273.918876689377	34.6512443351934	1222.77280790537	56.1552296847006	1787.32116732881	102.79010942468	594.463914023171	209.497110063714	560.572214032473	222.23636606493	347.817639486324	67.3141569690058	2274.79243634156	126.763778842705	802.81679746861	74.5356563341399	895.364305031243	162.614157726659
1176	Ntsc2219	625.802187802542	40.3850789341707	747.441010043206	51.6635355688577	428.803715050066	128.604438876133	405.659212578717	149.280759138804	504.223588247945	115.158357791718	463.670131680925	117.599362322088	217.237378118205	70.0323818663825	361.152370944555	170.96341263125	464.676525430289	56.1683782375098	521.974828581705	55.7983101409942
1177	Ntsc2220	448.706647289619	1490.93905797393	331.900072791699	1418.74490161562	463.361584014097	3527.38908416156	368.791681432305	2418.66356265278	429.631224536734	4319.8049466648	981.748732695256	2586.80410358133	139.031259056149	1076.31530919505	311.504729566761	1223.97684848938	201.16131079462	2058.65388266913	46.6658305586895	1707.12412703441
1178	Ntsc2221	1341.39613037984	659.488431009347	1333.00970756602	671.529021160591	1030.21511680475	816.411445867859	825.250846920395	717.37617414948	1862.83667037874	563.490816819405	1000.41713486557	1309.2427470851	1192.72677000305	933.218932921892	1018.50767039569	740.797300290381	1241.07874611436	619.24458723762	1266.98008995554	634.885949759388
