"Geneid" "Allel" "Tissue" "Value"
"256" "Ntsc1431" "sa" "sex" -0.2
"257" "Ntsc1430" "BA" "veg" 0.6
"258" "Ntsc1430" "BA" "sex" 0.615587011251092
"259" "Ntsc1430" "sa" "veg" -0.4
"260" "Ntsc1430" "sa" "sex" 0.9
"261" "Ntsc1429" "BA" "veg" -0.153896752812773
"262" "Ntsc1429" "BA" "sex" 0.9
"263" "Ntsc1429" "sa" "veg" -0.6
"264" "Ntsc1429" "sa" "sex" -0.1
"265" "Ntsc3895" "BA" "veg" -0.102597835208515
"266" "Ntsc3895" "BA" "sex" -0.5
"267" "Ntsc3895" "sa" "veg" -0.5
"268" "Ntsc3895" "sa" "sex" -0.1
"269" "Ntsc1426" "BA" "veg" NA
"270" "Ntsc1426" "BA" "sex" 0.288675134594813
"271" "Ntsc1426" "sa" "veg" -0.353553390593274
"272" "Ntsc1426" "sa" "sex" -0.353553390593274
"273" "Ntsc1427" "BA" "veg" 0.564288093646835
"274" "Ntsc1427" "BA" "sex" -0.6
"275" "Ntsc1427" "sa" "veg" -0.718184846459608
"276" "Ntsc1427" "sa" "sex" -0.6
"277" "Ntsc3894" "BA" "veg" -0.2
"278" "Ntsc3894" "BA" "sex" 0.2
"279" "Ntsc3894" "sa" "veg" -0.718184846459608
"280" "Ntsc3894" "sa" "sex" -0.632455532033676
"281" "Ntsc3893" "BA" "veg" 0.9
"282" "Ntsc3893" "BA" "sex" 0.974679434480896
"283" "Ntsc3893" "sa" "veg" 0.4
"284" "Ntsc3893" "sa" "sex" 0.359092423229804
"285" "Ntsc3892" "BA" "veg" -0.2
"286" "Ntsc3892" "BA" "sex" -0.5
"287" "Ntsc3892" "sa" "veg" 0.1
"288" "Ntsc3892" "sa" "sex" -0.1
"289" "Ntsc1425" "BA" "veg" 0.1
"290" "Ntsc1425" "BA" "sex" -0.3
"291" "Ntsc1425" "sa" "veg" 1
"292" "Ntsc1425" "sa" "sex" -0.1
"293" "Ntsc3891" "BA" "veg" 0.410391340834062
"294" "Ntsc3891" "BA" "sex" 0.1
"295" "Ntsc3891" "sa" "veg" 0.8
"296" "Ntsc3891" "sa" "sex" 0.3
"297" "Ntsc1424" "BA" "veg" -0.1
