	Geneid	crassa_BA_sex	crassa_BA_veg	crassa_sa_sex	crassa_sa_veg	L1_BA_sex	L1_BA_veg	L1_sa_sex	L1_sa_veg	L10_BA_sex	L10_BA_veg	L10_sa_sex	L10_sa_veg	L6_BA_sex	L6_BA_veg	L6_sa_sex	L6_sa_veg	sito_BA_sex	sito_BA_veg	sito_sa_sex	sito_sa_veg
11	Ntsc1052	7.94390071693707	6.66140128146822	7.89818992483703	6.71652397408834	7.81364670620365	5.79713064117247	7.42445927288785	5.87962503022606	8.16674510106107	5.53119617511466	8.58806219444354	6.9841981283588	8.43027392199475	7.30362690651476	7.75089531083883	6.08484669130848	6.63032857964068	5.64490443400658	6.66498639000204	5.53931070240631
12	Ntsc1053	8.49078997899155	8.68460973155046	8.51187079488605	8.62197835630609	8.87218176592743	8.9404876300453	8.75068711581959	8.81854440416668	8.85553958176375	8.9484384845141	8.92542519368257	8.86872792260849	8.3799749318293	8.81545658896284	8.66126649954793	8.71219279520422	8.63180386688539	8.83052612738154	8.82441528655244	8.88150228235174
13	Ntsc1054	9.14929575119486	9.0101970649525	9.05490446869136	8.98169248512173	9.36396005261222	9.2266311560417	9.74456347351327	9.33851721246647	9.46025204735371	9.90364449442891	9.17723051470192	9.32894707942196	9.32916102413786	9.20091139453811	9.65105102164672	9.37914044239364	9.87786056348366	9.33380451144501	9.70999560173482	9.66108357960981
14	Ntsc1055	9.13199854202531	9.23270300105925	8.9922158347303	9.33251227637141	8.94458775737669	8.7840336206682	9.10837404915533	8.89269616586546	8.71988679789255	9.08870271412993	8.57716432125551	8.49756819971509	8.82734536707657	8.81338842508762	9.09760370800485	8.89007369410231	8.6806559708794	8.88243814711951	8.76600160480383	8.94223655876456
15	Ntsc1056	12.2802725857288	11.3959276494238	12.19442234443	11.4298433791206	11.8952653294451	11.4534813126695	11.6003223931006	11.454760764969	11.5612451687591	11.3360109492541	12.0543829867782	11.3928355659134	12.1725245844394	11.7131429688999	11.7638500309553	11.6063653414646	11.9187546539028	11.5614072157244	12.3909678389278	11.5833698052025
16	Ntsc1057	8.05801570226708	7.37755989685286	8.13576710389457	7.50880104134805	7.29219564670324	6.73632238000549	6.96189625185691	7.08137309223453	8.32825318264232	7.62512799163129	7.89773867433628	7.79955555631694	8.34985402552518	8.06773205120019	7.59990701967265	7.72609186633678	8.57672795215007	8.67760101835512	7.84790124227118	8.11682014963156
17	Ntsc1058	11.9917083873494	10.5257728699453	11.9614813538387	10.5931603540654	11.6039731890505	10.4351864305706	11.4386722263714	10.4307587565491	11.7828452356529	10.5378409939876	12.0211551586762	10.7774762331946	11.5621706223465	10.6338438434194	11.6501918952391	10.5794866283056	11.3611050741994	10.6659112476961	11.5651763662466	10.6992374104655
18	Ntsc1059	11.0744037044304	9.99946029137285	10.8721014112381	9.90861187491416	10.2950584449642	9.41464307561565	10.1434872473393	9.29885204422106	10.3125130091058	9.45251351577865	10.6841871127667	9.56598680576543	10.7169009060836	9.97771057212207	10.053890438841	9.14606904042628	10.119609980058	10.2222179940541	10.2038114280108	9.99430095444739
19	Ntsc1060	8.52050744882812	10.5927250795805	8.44524364777361	10.5878588453467	10.5024982144308	11.1955135944895	9.55501883776456	10.7391705645825	10.4761507440668	11.2387277754367	10.4881314356087	11.2794422676054	10.3582973929065	11.5278470277933	9.62594216461862	10.6389529621752	9.66253235387853	10.9022394323429	9.42336853335499	11.4450580383153
20	Ntsc1061	7.79310217814352	9.00833264524038	7.77224787706038	8.95856990654875	7.89905027499722	8.42975336913874	7.76576589955855	8.31736851962303	7.86908404668701	8.39337849068708	7.69406649710893	8.5933111986316	7.91999476156685	8.78977290096349	7.9253010550656	8.13720647437699	8.38773667867351	8.97872797527677	8.43634814697774	8.97101132339827
21	Ntsc1062	7.88889346783686	6.74607352807768	7.86172957319397	6.72676646999441	7.93634385439723	8.30275351232374	8.08464247966859	7.92399846423946	7.65740099162725	7.6172067711801	7.75955746041949	7.66234467290782	7.50405420781216	7.88340128381096	7.87484241424032	7.76945836880711	8.13571136699506	8.07541382988095	8.03613379949671	8.21761398774494
22	Ntsc1063	5.53082833746199	5.4240821875569	5.32079982455978	5.6181456413346	5.55304665245151	5.67154503247347	5.90550750305487	5.55919449422182	5.35734637616784	5.8961848825289	5.28634773176573	5.66272586750719	5.00904018812091	5.3375864833434	5.63118127255002	5.50138130084911	6.08114617152246	5.48245108112521	6.16392528794399	5.57796550569761
23	Ntsc1064	7.94687649203328	7.99279987412656	7.89670409273041	8.11774456831674	7.95969411047205	7.95919336788479	8.00166392841095	8.06252668679111	8.27318449036727	8.49993970926491	8.13932652092941	8.42922107132907	7.9367649871515	8.08888352408957	8.08159874127178	8.13693802335683	7.82390050464675	8.05555786640018	7.91912177358364	7.98160510653754
24	Ntsc1065	7.42046743566767	8.57707906230245	6.98237597727877	8.70220820475188	8.46601252459492	9.15883196948489	7.91734812145021	9.10571147908568	9.66764116800997	7.86475124250192	9.15052791384885	8.71751347502734	9.43286134282559	6.60213905402827	8.22852234181672	8.49253613882031	7.30273208487114	7.08044492326558	7.343336977186	6.33912967495959
25	Ntsc1066	3.78085054486665	2.70141855455283	3.15421170166455	2.94014349019459	6.44416625003654	2.88427572260698	8.36914085136629	3.6985544020468	4.93612416524101	3.29131516263423	2.53362099737427	2.7182643637099	2.8175537341174	3.279223377954	6.45365648008075	3.91205110227032	8.13002890745173	2.91375391575738	6.72613411653921	2.92526553974585
26	Ntsc1067	7.54344247896799	8.04602047369659	7.49235697749289	8.15663392227381	8.35023309769794	8.21517628674592	8.86836909495627	8.48674639990094	7.94269918517418	9.10937502272255	8.65108421369398	8.74345829700849	7.98304554588504	7.82790938770539	8.8026375118155	8.75820322592691	8.34523937155694	8.44273794463168	8.28056975591504	8.79615401518504
27	Ntsc1068	8.39166094628275	8.28601778933197	8.40974875215752	8.33827700625388	8.6647695371117	8.62110616675442	8.7924432653014	8.62619608701261	8.74889059253712	8.42289646133571	8.43774302267931	8.42388805175934	8.40320409496514	8.37512659742471	8.68288569691825	8.53757847749493	8.71782121397345	8.54802972456097	8.9050267036026	8.5698923037739
28	Ntsc1069	10.5976627693465	10.2312875045348	10.6788883070904	10.2454862621105	9.08487418636656	9.49945424895617	9.15091857543093	9.81811990482005	8.17441479526973	8.49454744471203	9.86391373335342	9.81163866447837	8.88366220305433	9.16502622678782	9.59122826310782	9.9882865590335	7.85911988135474	8.49976121105386	7.87276308188383	8.33749266171117
29	Ntsc1070	9.46283009962097	8.54722968253149	9.43938577921609	8.31934188307286	9.73545940250377	10.0214398735357	9.23572842438798	9.50079830395823	8.9139437166599	9.34497206054387	9.72320676604804	9.24809561422007	9.04154159820395	9.46166190112324	9.41931321463722	9.31565663627905	9.22093216416092	9.54019817062891	9.34244079889424	9.51405515654056
30	Ntsc1071	6.38833367649941	6.67700290950642	6.35954395286811	6.7620928574575	6.61128399097947	6.77948299356373	6.60342729695459	6.99826410007755	6.81274405597689	6.7305213768573	6.55451573020878	6.62530190556123	7.10062721695583	6.92906964062946	6.61232535422696	6.87666104406946	6.76637080317578	7.13259023692017	6.63983403829169	7.17550655770361
31	Ntsc1072	7.456907125954	7.16448765449205	7.36065742775483	7.04878208780301	7.41629684873326	7.87730581164289	7.29086709005405	7.78202026235994	7.7516217124435	8.11099680954971	8.01203095754763	7.94905560217892	7.95360735830375	8.07486245351519	7.5318731337151	7.71764098271215	7.37052701004987	7.93675685125972	7.44819630997673	8.01574571622378
32	Ntsc1073	8.77181461430866	9.10574947007413	8.78183844600253	9.0950962804049	8.36048820397579	8.32903685379855	8.44840682147416	8.26871369290546	8.56473504682461	7.82632532883258	8.35495498405094	8.4626045716014	8.67485810564434	8.49240483287455	8.50448025346129	8.22180027369726	9.07607358355182	8.34972883002368	9.02975277983944	8.1625477925824
33	Ntsc1074	8.32121428906324	8.48715635333532	8.2910307235511	8.38434105960686	8.74218747627815	8.91621508669346	8.77284981365874	8.81940759237991	8.61861533088329	8.82259934454389	8.74145397282977	8.80217763464525	8.67643855481296	8.72251831764903	8.69426757443046	8.77892445024876	8.86674291138797	8.9572661384001	8.90526483114659	8.96708517222062
34	Ntsc1075	4.84229413883585	5.25505323838591	5.00914268919361	5.17590382580156	6.44957276673224	5.00238472837652	7.29287446846251	5.32291914542868	4.76013501149907	4.02216204730837	6.08321475440967	5.44266440533512	6.8873036768406	6.42674826020652	6.98238728216294	5.79305496489744	5.58980587696635	4.03911597084818	5.52141676636416	4.24339942875503
35	Ntsc1076	9.02998117806546	9.66131174716821	8.94618365897797	9.58492471816114	9.16477773669489	9.39213539015346	9.42421137050034	9.39989381594692	9.16993975137269	9.84129377093461	9.16912727632803	9.3720599981945	8.97452154418612	9.36355762655026	9.33246523701221	9.42491134908718	9.24702398067313	9.77146668847813	9.32042909270058	9.9451925575386
36	Ntsc1077	10.1514410307434	9.28284202272535	10.0092488086901	9.05747547939228	9.78895319504163	9.51571579796085	9.4352258858226	9.72241415402288	10.2879237407835	9.69607716812936	10.3077681302057	9.55030264345997	10.670436478878	9.32750667330351	9.83009576630934	9.67061707874727	8.8088763979193	9.10017260477702	8.92190139353867	9.25802814430727
37	Ntsc1078	9.78178418322027	8.74850984538458	9.8308654786798	8.69992509949736	9.79202606693913	9.3466968044845	9.31189032177793	9.01069141486564	9.91280142957703	8.93864316330226	8.38456879995312	8.1801656878275	8.75874396310411	8.909856944655	9.4555736428937	8.87069155585742	9.43848423681308	9.19146198176181	9.55647920424472	9.20751580932681
38	Ntsc1079	9.58307895119369	9.65529383567088	9.50210641191685	9.64614858752429	9.30166759707346	9.65665337110119	9.10413386386593	9.32630468668638	9.49463215266295	8.64253381510826	9.46594541477635	9.25717538439147	9.17487621074728	9.34983444987002	9.18194827375714	9.36368626305612	9.0688962791669	8.77789405033234	8.85623395704869	8.69927640172146
39	Ntsc1080	8.84663616813658	8.59616573682977	8.68323362716035	8.4575128755494	9.08570890272	9.62123758279762	9.33556058422515	9.52847889175643	8.88177084634653	9.5405958231486	9.03080312890093	9.1799687066417	8.75686232329303	9.32250456867309	9.17439429205485	9.40505293721342	9.38270057618596	9.75354569344266	9.30663193384679	9.75518841225208
40	Ntsc1081	6.42218229125578	7.68703053784946	6.42496858032685	7.75826411868362	7.65262222889482	7.02210956416375	8.07674934533139	6.99740657815759	7.41070191572251	7.53705401856021	7.12884658040215	6.82234948050143	7.57670718253701	7.81629931266223	7.91560763198513	7.37420798360928	6.67378788406322	5.93661017609657	6.71346820397314	5.69800058611682
41	Ntsc1082	7.47451331170355	7.91516620484488	7.37619188554392	7.68641302772725	7.19590616892847	7.21429840940239	7.16032149168652	6.99920483598202	7.22244728478905	7.04562689698292	7.22118973359931	6.89991390188731	7.15309129406464	7.35006074146995	7.03687262862216	6.87022322522727	7.2439386513629	6.97002384034568	7.40657675610984	6.93783864913202
42	Ntsc1083	8.51203826531442	8.9027648807555	8.68673210703536	8.95844236939639	8.13165029262662	8.20520098051276	8.17147518749917	8.36538703115364	7.59035568811213	7.75504512524899	8.12690323703726	8.12173692899989	9.07613293529731	8.58895402219347	8.29199398061915	8.39511778021625	8.75052747330887	8.73302012693096	8.86330223185302	8.74767126793198
43	Ntsc1084	-2.35109507365174	-2.35091699922027	-2.35115808342103	-2.3510024026289	-2.35139993115634	-2.35068223151575	-2.35143364452194	-2.35081201459112	-2.3512358596505	-2.35108677768625	-2.35146663107396	-2.35115036252047	-2.3509352838498	-2.35084458295437	-2.35043934471517	-2.35072246111752	-2.35132080580014	-2.3505980884212	-2.35128958407359	-2.350877029148
44	Ntsc1085	9.13732160212677	9.6461389674625	9.17324920277166	9.63796061481993	9.25806330897493	9.28200832944621	9.15491315607806	9.39299243871191	9.13075847414617	9.61293297194931	9.10333856188241	10.0706658421924	9.32824188823156	9.4147349099245	9.47742634061214	9.35873769933446	8.62132785132161	9.0151415561003	8.83930772979457	8.99338617075658
45	Ntsc1086	7.19263629862731	7.99994727019108	7.17823793080034	8.03378620203159	7.49594243919919	7.66125562686172	7.40199856241271	7.49613550532902	7.26106421762655	7.2021501552434	7.44330335730566	7.37500081406183	7.48490348538016	7.47236137478877	7.31179147676397	7.43548687396428	7.02175848652425	7.11650529222056	7.314153124267	6.94844010771421
46	Ntsc1087	9.63184917388804	8.52810429725521	9.79453927501808	8.48505516432538	9.75377647191156	8.31436796165071	9.47032739268163	7.78660505062507	9.65196872959468	7.82612365857248	9.84723818928678	8.88822153306199	9.41825592526134	7.47323630154536	9.57324369326833	7.62122670884702	9.40339952859897	8.49163149821394	9.52979977197983	8.38927679291531
47	Ntsc1088	8.24927768753526	7.94140151318203	8.36502136392236	7.97441766756774	8.38872899116688	8.55775058428122	8.14948897687953	8.46245621647201	9.14377112591434	8.27020937732719	8.91105180337498	8.65570519859969	8.49926390049025	8.10522470407972	8.4550683307032	8.28046490179728	8.04419185467784	8.13873626278561	8.25568174946693	8.20362615936951
48	Ntsc1089	8.80514185605873	9.9933674592115	8.62374814065718	10.0807957512489	8.4219205935913	9.08570621116465	8.60401192920554	9.17617786571153	8.54616915103826	9.26803856539213	8.55767923914667	9.41538624445196	8.62994676604081	9.30646853441321	8.62611443447457	9.28312183093115	8.7031653673962	9.05761266861296	8.91799485775934	8.9705112843982
49	Ntsc1090	8.98808200242122	9.06277878113938	8.89575042224631	9.02894394793603	9.2287303763729	8.7209370094424	9.16002472532364	8.96568052469976	9.22181097383092	8.76092167299824	9.13228149081343	9.03571545925262	9.0332920147824	8.65565634214239	8.98381146941213	9.12446175183483	8.90554535822402	8.3881853872574	9.22198846456958	8.33071114840761
50	Ntsc1091	7.68745969729951	9.35904944524002	7.5535271219298	9.31153405519864	7.61199723230765	9.14804357558436	8.46051534037947	9.39002119894466	7.86467238442172	8.56541744844236	7.86515272681071	9.25231950876046	7.36521939830714	8.66254004557837	8.36665026323189	9.25726921110938	8.05747080636086	8.5862895503311	7.89798474758402	8.24960224154658
51	Ntsc1092	7.87013451620375	8.08253457586661	7.78338690198204	8.00264356226874	8.23949890494734	8.26344175496466	8.4812832581852	8.33230756730298	8.15160495631572	8.4958550738668	7.95065221712208	8.33969947053058	7.95194946544152	8.14875787159823	8.28970919652176	8.26928005556965	8.3636506067917	8.29903337571947	8.47211797730353	8.44047144703373
52	Ntsc1093	9.29445016897474	9.77267411928502	9.41452783530041	9.82921911876356	9.22372204158085	9.18098481482634	9.22546601784646	9.36629869110321	9.46649672586373	9.33195822336103	8.81626417628468	9.58422283721798	10.2552710871847	9.86635988913304	9.39707764374489	9.5267922857876	9.31416859762041	9.59436291633454	9.40291675838062	9.45345200574422
53	Ntsc1094	9.1202724199069	10.8480165933624	9.12342995092648	10.7246757323296	9.73969392333991	10.3047119767303	9.09428396050033	10.2171611299435	9.07591910191065	10.6981259995017	9.71815711383387	9.98302410517773	9.78273669984454	10.2425047667628	9.13112406311134	10.074561907946	8.88458659019109	10.2111267602601	9.00382461697658	9.9660388045181
54	Ntsc1095	5.40777765066913	5.39145249570559	5.40629142164165	5.42472120328589	7.6861667018502	7.34965653042905	6.81049755470307	6.42873555561649	3.77392878970694	4.13108722266816	4.73293673985901	5.38399620949927	4.64819023985977	5.33657604269339	5.98664330740464	6.26051049323922	9.67096271094544	6.83532636284765	9.47974352107313	6.75387388757064
55	Ntsc1096	7.37797492994023	7.72249522888265	7.59610780479178	7.64068331665067	7.49034202039787	7.51954516565751	7.56579636811137	7.58379210920412	7.32925068650382	7.31444887920095	7.61071773838368	7.53034960085272	6.84728238019551	6.87537428959245	7.5056106476943	7.55022724687459	7.19699480621177	7.45530135221744	7.28929840540571	7.34642599628455
56	Ntsc1097	9.65005391270572	9.83987079546776	9.64822289411775	9.8787240669878	9.64584313247142	10.1551137751647	9.57761668132971	10.015077717531	9.10345870478972	10.0174491476761	9.78075638281295	10.0740526370917	8.94419150294857	9.94138763772309	9.54245528011755	10.0473159717406	9.36043680814758	9.75431466369036	9.57282552298854	9.6489148493373
57	Ntsc1098	7.19897793041887	7.96747511151768	7.14414901729815	7.95111312438586	7.70505963842768	7.74221416447687	7.58880307151755	7.5177835078981	7.88878561946756	8.24731155552912	7.52127148608505	7.59569548350664	7.373720522416	7.45657834043438	7.50518545095248	7.52063390569891	7.33602906419156	7.78399109223551	7.34498937267577	7.90957729086037
58	Ntsc1099	1.86002398661455	1.13274021191411	1.81022005152396	1.10890229344387	1.19313077742152	1.05537766795294	1.46550393007827	1.04969239177695	1.11712937912063	1.03662554002686	1.06993483700807	1.01252000838495	1.05408482130496	1.13061438592543	1.39686459641456	1.01632245779602	1.14215628139796	1.0180027032371	1.05554597777529	1.01459150074668
59	Ntsc1100	0.0910978488691937	0.157127531113535	0.13083658007215	0.0685004884307451	0.0675367723832065	0.0694563155994496	0.132458015915261	0.335338132137207	0.219063415969129	0.0866322499355946	0.160692439102027	0.142854431527503	0.0669098827119202	0.211105571185839	0.203164014297946	0.279025530356019	0.0676770038686471	0.0700370827385725	0.0866925131424457	0.117910672745603
60	Ntsc1101	3.05138863680897	2.61222345949743	2.80058757100705	2.59506853923093	5.3563755672222	4.09930303652397	4.40678680539959	3.59881090527254	5.58071952257402	3.2558108649389	2.96990909443258	2.91636170644751	3.65509918558407	3.21189307594805	3.52477476399745	3.13968441726571	4.10996924599715	2.78620961673672	4.4479941044053	2.80979856582818
61	Ntsc1102	5.6591787352913	5.78220521980346	5.58475979990648	5.90053714948305	5.46741173689936	6.02205389901847	5.54025128050519	6.20084479827202	4.76151844301189	6.46567662734227	4.40860458724069	6.23977740317547	4.646376227251	5.85203953480516	5.1675813682985	5.95657253917538	6.00990253727559	6.48505510922123	5.8551739397614	6.50735215748601
